explanation_id,sentence_id,sentence_text,label_annotator_1,label_annotator_2,label_final,adjudication_note,notes
H_P24_01,3,"So when temperature rises, pressure rises.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P24_01,4,"Microscopically, hotter gas particles move faster and collide with container walls more frequently and with greater momentum change, which increases pressure.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P25_01,1,Faraday's law says a changing magnetic flux induces an emf.,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P25_01,2,The minus sign in Faraday's law expresses Lenz's law: the induced current flows in a direction that opposes the change in flux that created it.,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P25_01,3,This opposition is a consistency condition with energy conservation.,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P25_01,4,"If induced current reinforced the original change, flux would grow without extra work.",PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P25_01,5,"Instead, induced effects resist the change, so external work is required to keep changing the field.",PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P26_01,1,Momentum is conserved for a system when net external impulse is negligible.,FRAME,,FRAME,,AUTO_ANN_V1: expansion batch
H_P26_01,2,"During a collision, objects exert internal forces on each other that are equal and opposite, so these internal effects cancel at the system level.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P26_01,3,"As a result, total momentum before and after the collision is the same, even though individual object momenta can change a lot.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P26_01,4,Kinetic energy may or may not be conserved depending on whether the collision is elastic.,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P27_01,1,Newton's second law states that net force equals mass times acceleration: F_net = m a.,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P27_01,2,"This means acceleration points in the direction of net force, grows when net force grows, and shrinks when mass grows for the same force.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P27_01,3,"So a larger net force causes a larger acceleration, while a more massive object requires more force to get the same acceleration.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P27_01,4,The law quantitatively links cause (net force) to motion change (acceleration).,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P28_01,1,Mechanical energy is the sum of kinetic and potential energy.,FRAME,,FRAME,,AUTO_ANN_V1: expansion batch
H_P28_01,2,"In an ideal system with negligible nonconservative work (like friction), total mechanical energy stays constant while energy shifts between forms.",INTUITION,,INTUITION,,AUTO_ANN_V1: expansion batch
H_P28_01,3,"For example, as an object moves downhill, gravitational potential energy decreases and kinetic energy increases by the same amount.",INTUITION,,INTUITION,,AUTO_ANN_V1: expansion batch
H_P28_01,4,Moving uphill reverses the transfer.,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P28_01,5,So K and U can change significantly while K + U remains constant.,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P29_01,1,"Wave speed, frequency, and wavelength satisfy v = f lambda.",PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P29_01,2,"In one medium, speed is set mainly by medium properties, so if frequency increases then wavelength must decrease to keep v the same.",PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P29_01,3,"Frequency is set by the source, while wavelength adjusts in response to speed in that medium.",PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P29_01,4,This is why high-frequency sound has shorter wavelength than low-frequency sound when both travel through the same air.,VERIFY,VERIFY,VERIFY,,AUTO_ANN_V1: expansion batch | AUTO_ANN2_DRAFT: overlap extension
H_P30_01,1,"A magnetic field exerts force on a moving charge with magnitude F = q v B sin(theta), perpendicular to both velocity and magnetic field.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P30_01,2,"Because the magnetic force is perpendicular to motion, it changes direction of velocity more than speed.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P30_01,3,"With v perpendicular to B in a uniform field, the path is circular; with a component parallel to B, the path is helical.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_P30_01,4,So magnetic fields steer charged particles and can confine them into curved trajectories.,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,AUTO_ANN_V1: expansion batch
H_T01_1,1,Work in physics is defined as force times displacement times the cosine of the angle between them.,FRAME,PRINCIPLE_DERIVE,FRAME,AUTO_FINAL=Annotator1,QC_OK: FRAME label confirmed | T2 FRAMEvsPRINCIPLE: defining equation is governing principle
H_T01_1,2,Work measures how much a force transfers energy in the direction of motion.,PRINCIPLE_DERIVE,FRAME,PRINCIPLE_DERIVE,AUTO_FINAL=Annotator1,QC_OK: PRINCIPLE_DERIVE label confirmed | T2 FRAMEvsPRINCIPLE: conceptual framing of what work measures
H_T01_1,3,"If the force is perpendicular to the displacement, the angle is 90 degrees and the cosine is zero.",PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,QC_OK: PRINCIPLE_DERIVE label confirmed
H_T01_1,4,"That means no energy is transferred in the direction the object moves, so the work is zero.",PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,PRINCIPLE_DERIVE,,QC_OK: PRINCIPLE_DERIVE label confirmed
H_T01_1,5,"For example, gravity does no work on a bag carried horizontally because gravity acts downward while the bag moves sideways.",PRINCIPLE_DERIVE,INTUITION,PRINCIPLE_DERIVE,AUTO_FINAL=Annotator1,QC_OK: PRINCIPLE_DERIVE label confirmed | T4 PRINCIPLEvsINTUITION: concrete illustrative example
H_T01_1,6,A force can act on an object without doing work if it does not help move it along its path.,VERIFY,VERIFY,VERIFY,,QC_OK: VERIFY label confirmed
H_T02_1,1,Rubbing your hands together creates friction between your skin surfaces.,FRAME,,FRAME,,Step4 full-pass (5-label schema)
H_T02_1,2,The mechanical work you do against friction is converted into thermal energy.,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,Step4 full-pass (5-label schema)
H_T02_1,3,"On a microscopic level, friction increases the random motion of molecules in your skin, which raises the temperature.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,Step4 full-pass (5-label schema)
H_T02_1,4,Your nerves detect this increase as warmth.,VERIFY,,VERIFY,,Step4 full-pass (5-label schema)
H_T02_1,5,This is a common example of mechanical energy turning into heat.,VERIFY,,VERIFY,,Step4 full-pass (5-label schema)
H_T02_1,6,"The same principle explains why brakes get hot, why a drill bit heats up, and why sliding objects can warm up due to friction.",INTUITION,,INTUITION,,Step4 full-pass (5-label schema)
H_T02_1,7,Energy is not lost; it is simply transformed into a different form.,VERIFY,,VERIFY,,Step4 full-pass (5-label schema)
H_T03_1,1,Temperature is related to the average kinetic energy of gas molecules.,FRAME,,FRAME,,Step4 full-pass (5-label schema)
H_T03_1,2,"When a sealed container is heated, the gas molecules move faster on average.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,Step4 full-pass (5-label schema)
H_T03_1,3,Faster molecules hit the walls more often and with greater force.,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,Step4 full-pass (5-label schema)
H_T03_1,4,"Since the volume of the container stays fixed, the gas cannot expand to relieve the extra motion.",CAVEAT,,CAVEAT,,Step4 full-pass (5-label schema)
H_T03_1,5,"As a result, the pressure rises.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,Step4 full-pass (5-label schema)
H_T03_1,6,This relationship is part of the ideal gas law and explains everyday effects like rising tire pressure after driving or the danger of heating sealed aerosol cans.,INTUITION,,INTUITION,,Step4 full-pass (5-label schema)
H_T03_1,7,More energetic molecular collisions directly create higher pressure.,VERIFY,,VERIFY,,Step4 full-pass (5-label schema)
H_T04_1,1,A hot drink cools faster at first because the temperature difference between the drink and the surrounding air is largest initially.,FRAME,,FRAME,,Step4 full-pass (5-label schema)
H_T04_1,2,Heat transfer happens more quickly when this temperature difference is large.,PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,Step4 full-pass (5-label schema)
H_T04_1,3,"As the drink cools, the difference becomes smaller, so heat flows out more slowly.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,Step4 full-pass (5-label schema)
H_T04_1,4,"This is described by Newton’s law of cooling, which says the rate of heat loss is proportional to the temperature difference.",PRINCIPLE_DERIVE,,PRINCIPLE_DERIVE,,Step4 full-pass (5-label schema)
H_T04_1,5,That is why the temperature drops quickly at first and then levels off more gradually as the drink approaches room temperature.,VERIFY,,VERIFY,,Step4 full-pass (5-label schema)
